targetId,strataId,cohortId,cohortType,name
134,107,134001071,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Hepatitis C
135,107,135001071,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Hepatitis C
136,107,136001071,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Hepatitis C
137,107,137001071,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Hepatitis C
138,107,138001071,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Hepatitis C
139,107,139001071,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent Hepatitis C
140,107,140001071,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Hepatitis C
141,107,141001071,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent Hepatitis C
111,108,111001081,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent obesity
112,108,112001081,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent obesity
113,108,113001081,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent obesity
114,108,114001081,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent obesity
115,108,115001081,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent obesity
116,108,116001081,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent obesity
126,108,126001081,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent obesity
127,108,127001081,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent obesity
128,108,128001081,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent obesity
129,108,129001081,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent obesity
130,108,130001081,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent obesity
131,108,131001081,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent obesity
132,108,132001081,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent obesity
133,108,133001081,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent obesity
134,108,134001081,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent obesity
135,108,135001081,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent obesity
136,108,136001081,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent obesity
137,108,137001081,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent obesity
138,108,138001081,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent obesity
139,108,139001081,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent obesity
140,108,140001081,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent obesity
141,108,141001081,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent obesity
111,109,111001091,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent Dementia
112,109,112001091,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent Dementia
113,109,113001091,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent Dementia
114,109,114001091,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent Dementia
115,109,115001091,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent Dementia
116,109,116001091,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent Dementia
126,109,126001091,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent Dementia
127,109,127001091,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent Dementia
128,109,128001091,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent Dementia
129,109,129001091,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent Dementia
130,109,130001091,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Dementia
131,109,131001091,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Dementia
132,109,132001091,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Dementia
133,109,133001091,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Dementia
134,109,134001091,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Dementia
135,109,135001091,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Dementia
136,109,136001091,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Dementia
137,109,137001091,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with  Prevalent Dementia
138,109,138001091,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Dementia
139,109,139001091,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with  Prevalent Dementia
140,109,140001091,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent Dementia
141,109,141001091,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with  Prevalent Dementia
111,117,111001171,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent tuberculosis
112,117,112001171,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent tuberculosis
113,117,113001171,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with  Prevalent tuberculosis
114,117,114001171,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with  Prevalent tuberculosis
115,117,115001171,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with  Prevalent tuberculosis
116,117,116001171,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with  Prevalent tuberculosis
126,117,126001171,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with  Prevalent tuberculosis
127,117,127001171,TwS,Persons tested for SARS-CoV-2 with no required prior observation with  Prevalent tuberculosis
128,117,128001171,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with  Prevalent tuberculosis
129,117,129001171,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with  Prevalent tuberculosis
130,117,130001171,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with  Prevalent tuberculosis
